Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 18,Region 6,5,0.056,2,0.053,0,0,0,0,1,0.066,1,0.034,3,0.039,4,0.022,5,0.014,13,0.033,12,0.038,11,0.039,11,0.038,16,0.051,9,0.028,10,0.029,21,0.057,25,0.057,22,0.048,16,0.046,11,0.045,13,0.06,5,0.028,4,0.028
Region 18,Region 7,4,0.045,0,0,0,0,1,0.065,1,0.066,1,0.034,1,0.013,4,0.022,7,0.02,6,0.015,4,0.013,2,0.007,4,0.014,7,0.022,6,0.019,4,0.012,6,0.016,3,0.007,3,0.007,2,0.006,2,0.008,2,0.009,5,0.028,1,0.007
Region 18,Region 8,0,0,1,0.026,1,0.043,1,0.065,1,0.066,2,0.067,7,0.091,11,0.06,17,0.049,11,0.028,11,0.035,8,0.028,18,0.062,9,0.029,12,0.037,10,0.029,14,0.038,9,0.021,10,0.022,11,0.032,6,0.025,8,0.037,6,0.033,4,0.028
Region 18,Region 9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,1,0.003,0,0,1,0.003,1,0.004,0,0,1,0.003,0,0,0,0,1,0.003,1,0.002,2,0.004,3,0.009,0,0,0,0,0,0,1,0.007
Region 18,Region 10,1,0.011,0,0,0,0,0,0,1,0.066,0,0,5,0.065,6,0.032,9,0.026,13,0.033,10,0.032,4,0.014,6,0.021,9,0.029,9,0.028,11,0.032,7,0.019,7,0.016,12,0.026,3,0.009,3,0.012,3,0.014,3,0.017,1,0.007
Region 18,Region 11,8,0.089,3,0.079,0,0,0,0,1,0.066,0,0,2,0.026,10,0.054,16,0.046,10,0.026,19,0.06,16,0.057,19,0.065,23,0.073,12,0.037,24,0.07,25,0.068,26,0.06,21,0.046,20,0.058,15,0.061,19,0.087,12,0.066,10,0.071
Region 18,Region 12,2,0.022,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,9,0.026,0,0,5,0.016,0,0,3,0.01,2,0.006,3,0.009,6,0.018,1,0.003,1,0.002,2,0.004,1,0.003,1,0.004,1,0.005,0,0,3,0.021
Region 18,Region 13,1,0.011,3,0.079,0,0,1,0.065,1,0.066,0,0,4,0.052,11,0.06,24,0.069,12,0.031,15,0.048,11,0.039,8,0.028,13,0.041,10,0.031,13,0.038,17,0.046,25,0.057,12,0.026,13,0.037,7,0.029,6,0.027,5,0.028,1,0.007
Region 18,Region 14,9,0.1,0,0,0,0,1,0.065,1,0.066,6,0.202,6,0.078,9,0.049,15,0.043,9,0.023,14,0.044,11,0.039,11,0.038,13,0.041,9,0.028,20,0.058,15,0.041,17,0.039,19,0.041,8,0.023,8,0.033,8,0.037,3,0.017,3,0.021
Region 18,Region 15,4,0.045,0,0,1,0.043,0,0,0,0,0,0,0,0,0,0,3,0.009,7,0.018,3,0.01,0,0,2,0.007,2,0.006,3,0.009,2,0.006,2,0.005,2,0.005,4,0.009,3,0.009,1,0.004,3,0.014,2,0.011,1,0.007
Region 18,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 18,Region 17,3,0.033,3,0.079,0,0,0,0,1,0.066,2,0.067,4,0.052,17,0.092,40,0.115,37,0.095,22,0.07,11,0.039,7,0.024,5,0.016,11,0.034,9,0.026,12,0.032,13,0.03,11,0.024,3,0.009,5,0.02,2,0.009,5,0.028,6,0.043
Region 18,Region 18,23,0.256,6,0.159,7,0.304,3,0.196,5,0.332,13,0.437,46,0.596,61,0.33,59,0.169,74,0.19,56,0.177,39,0.138,48,0.165,59,0.188,54,0.168,64,0.187,60,0.162,73,0.167,77,0.167,54,0.156,43,0.176,27,0.124,27,0.149,19,0.135
Region 18,Region 19,5,0.056,2,0.053,1,0.043,1,0.065,0,0,0,0,2,0.026,6,0.032,18,0.052,17,0.044,20,0.063,11,0.039,23,0.079,20,0.064,19,0.059,26,0.076,28,0.076,37,0.085,29,0.063,21,0.06,8,0.033,12,0.055,5,0.028,10,0.071
Region 18,Region 20,3,0.033,0,0,0,0,1,0.065,0,0,0,0,0,0,10,0.054,8,0.023,3,0.008,4,0.013,0,0,8,0.028,5,0.016,7,0.022,4,0.012,1,0.003,5,0.011,5,0.011,1,0.003,3,0.012,2,0.009,3,0.017,1,0.007
Region 18,Region 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,2,0.005,2,0.006,0,0,2,0.007,2,0.006,1,0.003,0,0,1,0.003,2,0.005,0,0,1,0.003,2,0.008,2,0.009,1,0.006,2,0.014
Region 18,Region 22,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,1,0.003,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,1,0.007
Region 18,Region 23,38,0.423,14,0.37,8,0.347,4,0.261,6,0.399,1,0.034,19,0.246,32,0.173,56,0.161,68,0.175,54,0.171,56,0.198,69,0.238,76,0.242,52,0.162,84,0.245,108,0.292,113,0.259,117,0.254,82,0.236,58,0.237,68,0.312,44,0.242,41,0.292
Region 18,Region 24,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.013,2,0.011,2,0.006,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,0,0,1,0.002,3,0.009,0,0,0,0,0,0,0,0
Region 18,Region 25,7,0.078,1,0.026,1,0.043,1,0.065,2,0.133,2,0.067,4,0.052,17,0.092,25,0.072,26,0.067,17,0.054,14,0.05,21,0.072,25,0.08,23,0.072,14,0.041,13,0.035,18,0.041,26,0.056,20,0.058,11,0.045,9,0.041,8,0.044,6,0.043
Region 19,Region 0,0,0,0,0,0,0,1,0.065,1,0.066,2,0.067,6,0.078,5,0.027,6,0.017,6,0.015,3,0.01,2,0.007,1,0.003,2,0.006,5,0.016,3,0.009,3,0.008,6,0.014,4,0.009,7,0.02,3,0.012,1,0.005,4,0.022,1,0.007
Region 19,Region 1,4,0.045,1,0.026,0,0,1,0.065,0,0,4,0.134,10,0.13,30,0.162,76,0.218,57,0.147,26,0.082,16,0.057,20,0.069,23,0.073,20,0.062,24,0.07,36,0.097,37,0.085,54,0.117,39,0.112,26,0.106,25,0.115,26,0.143,10,0.071
Region 19,Region 2,1,0.011,1,0.026,0,0,1,0.065,0,0,0,0,1,0.013,11,0.06,27,0.078,27,0.069,6,0.019,4,0.014,5,0.017,4,0.013,2,0.006,1,0.003,3,0.008,8,0.018,18,0.039,8,0.023,2,0.008,3,0.014,1,0.006,3,0.021
Region 19,Region 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,1,0.003,0,0,0,0,2,0.007,1,0.003,2,0.006,2,0.006,1,0.003,4,0.009,0,0,0,0,1,0.004,0,0,1,0.006,0,0
Region 19,Region 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,3,0.008,1,0.003,1,0.004,3,0.01,2,0.006,0,0,1,0.003,0,0,1,0.002,0,0,2,0.006,0,0,3,0.014,0,0,0,0
Region 19,Region 5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.026,3,0.016,1,0.003,3,0.008,3,0.01,4,0.014,4,0.014,3,0.01,1,0.003,2,0.006,1,0.003,0,0,1,0.002,3,0.009,1,0.004,1,0.005,0,0,2,0.014
Region 19,Region 6,18,0.2,8,0.212,6,0.26,6,0.392,3,0.199,8,0.269,24,0.311,47,0.254,67,0.192,83,0.213,61,0.193,55,0.195,71,0.245,68,0.216,72,0.225,67,0.195,71,0.192,98,0.225,127,0.276,83,0.239,80,0.327,49,0.225,46,0.253,28,0.199
Region 19,Region 7,1,0.011,0,0,0,0,1,0.065,0,0,2,0.067,2,0.026,6,0.032,11,0.032,10,0.026,5,0.016,9,0.032,3,0.01,9,0.029,4,0.012,3,0.009,6,0.016,3,0.007,6,0.013,7,0.02,2,0.008,3,0.014,2,0.011,2,0.014
Region 19,Region 8,1,0.011,1,0.026,0,0,0,0,2,0.133,1,0.034,3,0.039,11,0.06,24,0.069,31,0.08,13,0.041,3,0.011,5,0.017,11,0.035,9,0.028,7,0.02,5,0.014,7,0.016,12,0.026,5,0.014,3,0.012,5,0.023,6,0.033,3,0.021
Region 19,Region 9,1,0.011,0,0,0,0,0,0,0,0,2,0.067,2,0.026,3,0.016,4,0.011,2,0.005,2,0.006,1,0.004,1,0.003,2,0.006,1,0.003,1,0.003,0,0,2,0.005,6,0.013,1,0.003,0,0,0,0,0,0,1,0.007
Region 19,Region 10,3,0.033,0,0,0,0,2,0.131,1,0.066,5,0.168,5,0.065,16,0.087,27,0.078,22,0.057,16,0.051,7,0.025,18,0.062,16,0.051,22,0.069,22,0.064,18,0.049,14,0.032,23,0.05,16,0.046,8,0.033,17,0.078,9,0.05,6,0.043
Region 19,Region 11,0,0,1,0.026,0,0,0,0,0,0,1,0.034,2,0.026,4,0.022,6,0.017,7,0.018,5,0.016,5,0.018,4,0.014,6,0.019,4,0.012,5,0.015,2,0.005,8,0.018,14,0.03,11,0.032,8,0.033,6,0.027,6,0.033,3,0.021
Region 19,Region 12,1,0.011,3,0.079,2,0.087,0,0,0,0,0,0,2,0.026,4,0.022,6,0.017,12,0.031,2,0.006,5,0.018,1,0.003,3,0.01,4,0.012,6,0.018,4,0.011,2,0.005,7,0.015,4,0.012,3,0.012,3,0.014,1,0.006,2,0.014
Region 19,Region 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.027,20,0.057,13,0.033,11,0.035,3,0.011,13,0.045,7,0.022,3,0.009,9,0.026,8,0.022,6,0.014,10,0.022,9,0.026,1,0.004,5,0.023,3,0.017,3,0.021
Region 19,Region 14,6,0.067,5,0.132,3,0.13,2,0.131,1,0.066,1,0.034,5,0.065,22,0.119,45,0.129,36,0.093,14,0.044,13,0.046,26,0.09,16,0.051,14,0.044,9,0.026,6,0.016,8,0.018,9,0.02,15,0.043,12,0.049,6,0.027,9,0.05,2,0.014
Region 19,Region 15,2,0.022,2,0.053,0,0,0,0,0,0,0,0,1,0.013,1,0.005,3,0.009,4,0.01,2,0.006,0,0,2,0.007,2,0.006,3,0.009,0,0,3,0.008,0,0,2,0.004,2,0.006,1,0.004,1,0.005,0,0,0,0
Region 19,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,1,0.003,0,0,2,0.007,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,1,0.004,1,0.005,0,0,0,0
Region 19,Region 17,7,0.078,2,0.053,4,0.174,1,0.065,1,0.066,2,0.067,12,0.156,33,0.179,78,0.224,63,0.162,24,0.076,10,0.035,12,0.041,15,0.048,5,0.016,6,0.018,11,0.03,8,0.018,8,0.017,13,0.037,8,0.033,10,0.046,5,0.028,5,0.036
Region 19,Region 18,5,0.056,1,0.026,3,0.13,0,0,1,0.066,2,0.067,12,0.156,21,0.114,30,0.086,37,0.095,17,0.054,13,0.046,10,0.034,19,0.06,23,0.072,27,0.079,17,0.046,29,0.067,36,0.078,32,0.092,12,0.049,13,0.06,12,0.066,15,0.107
Region 19,Region 19,100,1.113,41,1.084,19,0.824,15,0.98,15,0.997,21,0.705,63,0.817,140,0.758,284,0.815,284,0.73,243,0.77,249,0.881,278,0.958,345,1.098,360,1.123,353,1.03,420,1.134,481,1.103,498,1.081,389,1.12,315,1.288,266,1.219,196,1.079,134,0.954
Region 19,Region 20,5,0.056,2,0.053,0,0,1,0.065,1,0.066,1,0.034,8,0.104,16,0.087,37,0.106,37,0.095,19,0.06,9,0.032,17,0.059,13,0.041,10,0.031,15,0.044,11,0.03,9,0.021,15,0.033,10,0.029,5,0.02,5,0.023,3,0.017,4,0.028
Region 19,Region 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,3,0.008,1,0.003,0,0,1,0.003,2,0.006,5,0.016,1,0.003,3,0.008,1,0.002,1,0.002,1,0.003,0,0,0,0,1,0.006,1,0.007
Region 19,Region 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,2,0.005,3,0.01,0,0,0,0,0,0,3,0.009,3,0.009,1,0.003,0,0,0,0,0,0,1,0.004,1,0.005,5,0.028,0,0
Region 19,Region 23,1,0.011,1,0.026,0,0,0,0,1,0.066,2,0.067,2,0.026,2,0.011,12,0.034,6,0.015,6,0.019,4,0.014,5,0.017,9,0.029,3,0.009,3,0.009,11,0.03,13,0.03,18,0.039,6,0.017,6,0.025,8,0.037,4,0.022,3,0.021
Region 19,Region 24,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,2,0.006,4,0.012,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007
Region 19,Region 25,5,0.056,0,0,2,0.087,0,0,1,0.066,0,0,4,0.052,8,0.043,26,0.075,19,0.049,6,0.019,8,0.028,11,0.038,12,0.038,8,0.025,11,0.032,12,0.032,10,0.023,12,0.026,15,0.043,12,0.049,5,0.023,6,0.033,6,0.043
Region 20,Region 0,3,0.033,2,0.053,2,0.087,1,0.065,1,0.066,0,0,2,0.026,3,0.016,4,0.011,15,0.039,14,0.044,11,0.039,18,0.062,21,0.067,16,0.05,17,0.05,18,0.049,25,0.057,25,0.054,23,0.066,18,0.074,16,0.073,18,0.099,17,0.121
Region 20,Region 1,22,0.245,8,0.212,2,0.087,4,0.261,1,0.066,1,0.034,8,0.104,12,0.065,32,0.092,61,0.157,57,0.181,47,0.166,58,0.2,60,0.191,65,0.203,74,0.216,87,0.235,123,0.282,126,0.274,95,0.274,65,0.266,58,0.266,53,0.292,79,0.563
Region 20,Region 2,6,0.067,0,0,0,0,1,0.065,1,0.066,2,0.067,3,0.039,4,0.022,11,0.032,18,0.046,17,0.054,7,0.025,10,0.034,10,0.032,22,0.069,15,0.044,20,0.054,21,0.048,34,0.074,46,0.132,14,0.057,13,0.06,7,0.039,8,0.057
Region 20,Region 3,2,0.022,1,0.026,0,0,1,0.065,1,0.066,0,0,1,0.013,0,0,1,0.003,3,0.008,5,0.016,2,0.007,1,0.003,3,0.01,8,0.025,10,0.029,6,0.016,5,0.011,8,0.017,9,0.026,7,0.029,2,0.009,3,0.017,5,0.036
Region 20,Region 4,6,0.067,1,0.026,1,0.043,0,0,0,0,0,0,2,0.026,0,0,3,0.009,4,0.01,10,0.032,4,0.014,12,0.041,8,0.025,7,0.022,7,0.02,7,0.019,21,0.048,17,0.037,11,0.032,4,0.016,4,0.018,4,0.022,2,0.014
Region 20,Region 5,15,0.167,5,0.132,1,0.043,0,0,0,0,0,0,3,0.039,6,0.032,17,0.049,11,0.028,18,0.057,36,0.127,25,0.086,31,0.099,44,0.137,46,0.134,35,0.095,27,0.062,38,0.083,48,0.138,35,0.143,41,0.188,38,0.209,21,0.15
Region 20,Region 6,4,0.045,0,0,4,0.174,2,0.131,1,0.066,0,0,0,0,0,0,6,0.017,4,0.01,10,0.032,15,0.053,26,0.09,16,0.051,15,0.047,17,0.05,22,0.059,18,0.041,28,0.061,17,0.049,16,0.065,17,0.078,9,0.05,4,0.028
Region 20,Region 7,8,0.089,7,0.185,1,0.043,2,0.131,2,0.133,2,0.067,2,0.026,7,0.038,6,0.017,22,0.057,23,0.073,17,0.06,22,0.076,25,0.08,30,0.094,27,0.079,27,0.073,40,0.092,44,0.096,28,0.081,28,0.115,20,0.092,21,0.116,14,0.1
Region 20,Region 8,101,1.124,45,1.19,19,0.824,10,0.653,12,0.797,6,0.202,19,0.246,61,0.33,171,0.491,205,0.527,192,0.608,223,0.789,263,0.906,308,0.98,363,1.133,432,1.261,435,1.175,539,1.236,406,0.882,337,0.971,277,1.133,222,1.017,190,1.046,147,1.047
Region 20,Region 9,7,0.078,2,0.053,3,0.13,2,0.131,3,0.199,1,0.034,7,0.091,4,0.022,9,0.026,10,0.026,8,0.025,6,0.021,10,0.034,15,0.048,15,0.047,13,0.038,18,0.049,25,0.057,19,0.041,16,0.046,6,0.025,8,0.037,6,0.033,8,0.057
Region 20,Region 10,62,0.69,29,0.767,20,0.868,8,0.523,7,0.465,8,0.269,22,0.285,44,0.238,110,0.316,139,0.357,156,0.494,191,0.676,237,0.816,220,0.7,307,0.958,299,0.872,377,1.018,394,0.904,351,0.762,236,0.68,209,0.855,168,0.77,144,0.792,87,0.62
Region 20,Region 11,0,0,0,0,0,0,1,0.065,0,0,0,0,0,0,1,0.005,1,0.003,0,0,1,0.003,4,0.014,1,0.003,4,0.013,0,0,6,0.018,6,0.016,10,0.023,10,0.022,2,0.006,0,0,8,0.037,4,0.022,2,0.014
Region 20,Region 12,16,0.178,10,0.264,2,0.087,2,0.131,1,0.066,3,0.101,2,0.026,12,0.065,16,0.046,24,0.062,23,0.073,19,0.067,51,0.176,42,0.134,40,0.125,47,0.137,62,0.167,67,0.154,63,0.137,49,0.141,24,0.098,23,0.105,17,0.094,19,0.135
Region 20,Region 13,31,0.345,10,0.264,6,0.26,2,0.131,1,0.066,0,0,6,0.078,27,0.146,56,0.161,57,0.147,52,0.165,52,0.184,49,0.169,88,0.28,89,0.278,112,0.327,104,0.281,102,0.234,125,0.271,84,0.242,81,0.331,74,0.339,46,0.253,49,0.349
Region 20,Region 14,53,0.59,23,0.608,10,0.434,12,0.784,8,0.532,11,0.369,19,0.246,30,0.162,82,0.235,70,0.18,88,0.279,88,0.311,105,0.362,146,0.465,146,0.456,174,0.508,122,0.329,150,0.344,139,0.302,97,0.279,100,0.409,93,0.426,63,0.347,55,0.392
Region 20,Region 15,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.013,2,0.011,4,0.011,3,0.008,1,0.003,1,0.004,3,0.01,0,0,7,0.022,4,0.012,5,0.014,4,0.009,7,0.015,4,0.012,1,0.004,5,0.023,5,0.028,5,0.036
Region 20,Region 16,2,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,4,0.01,2,0.006,2,0.007,3,0.01,9,0.029,4,0.012,6,0.018,10,0.027,14,0.032,13,0.028,9,0.026,5,0.02,2,0.009,4,0.022,0,0
Region 20,Region 17,36,0.401,17,0.45,5,0.217,6,0.392,3,0.199,1,0.034,10,0.13,28,0.152,51,0.146,105,0.27,103,0.326,75,0.265,79,0.272,107,0.341,101,0.315,92,0.268,104,0.281,116,0.266,142,0.308,99,0.285,62,0.254,49,0.225,66,0.363,90,0.641
Region 20,Region 18,2,0.022,3,0.079,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.006,2,0.005,0,0,5,0.018,0,0,2,0.006,2,0.006,3,0.009,3,0.008,7,0.016,4,0.009,4,0.012,7,0.029,3,0.014,1,0.006,1,0.007
Region 20,Region 19,10,0.111,3,0.079,1,0.043,2,0.131,0,0,0,0,2,0.026,2,0.011,8,0.023,6,0.015,7,0.022,17,0.06,12,0.041,9,0.029,12,0.037,16,0.047,22,0.059,30,0.069,30,0.065,18,0.052,5,0.02,8,0.037,10,0.055,9,0.064
Region 20,Region 20,120,1.335,55,1.455,17,0.738,11,0.718,4,0.266,11,0.369,27,0.35,108,0.584,217,0.623,370,0.952,403,1.277,453,1.603,472,1.626,496,1.579,541,1.688,462,1.348,515,1.391,576,1.321,543,1.179,422,1.215,337,1.378,268,1.228,213,1.172,173,1.232
Region 20,Region 21,4,0.045,4,0.106,1,0.043,0,0,0,0,1,0.034,0,0,0,0,3,0.009,3,0.008,4,0.013,3,0.011,3,0.01,11,0.035,12,0.037,17,0.05,13,0.035,16,0.037,16,0.035,11,0.032,13,0.053,13,0.06,10,0.055,6,0.043
Region 20,Region 22,0,0,2,0.053,0,0,0,0,0,0,0,0,1,0.013,2,0.011,1,0.003,6,0.015,5,0.016,5,0.018,7,0.024,9,0.029,10,0.031,12,0.035,18,0.049,18,0.041,14,0.03,14,0.04,9,0.037,5,0.023,6,0.033,3,0.021
Region 20,Region 23,18,0.2,7,0.185,5,0.217,2,0.131,4,0.266,3,0.101,2,0.026,10,0.054,31,0.089,26,0.067,29,0.092,36,0.127,39,0.134,53,0.169,60,0.187,58,0.169,61,0.165,62,0.142,74,0.161,41,0.118,54,0.221,37,0.17,35,0.193,24,0.171
Region 20,Region 24,3,0.033,1,0.026,0,0,0,0,0,0,0,0,2,0.026,1,0.005,1,0.003,3,0.008,3,0.01,3,0.011,2,0.007,3,0.01,1,0.003,6,0.018,9,0.024,19,0.044,18,0.039,9,0.026,3,0.012,4,0.018,3,0.017,5,0.036
Region 20,Region 25,7,0.078,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.009,1,0.003,3,0.01,3,0.011,2,0.007,3,0.01,7,0.022,5,0.015,8,0.022,8,0.018,3,0.007,6,0.017,6,0.025,3,0.014,3,0.017,2,0.014
Region 21,Region 0,3,0.033,1,0.026,1,0.043,0,0,1,0.066,1,0.034,3,0.039,5,0.027,18,0.052,6,0.015,9,0.029,8,0.028,0,0,5,0.016,7,0.022,9,0.026,8,0.022,18,0.041,17,0.037,10,0.029,2,0.008,8,0.037,3,0.017,1,0.007
Region 21,Region 1,2,0.022,1,0.026,1,0.043,0,0,0,0,0,0,1,0.013,5,0.027,13,0.037,8,0.021,16,0.051,9,0.032,5,0.017,3,0.01,3,0.009,2,0.006,6,0.016,5,0.011,17,0.037,15,0.043,6,0.025,7,0.032,4,0.022,1,0.007
Region 21,Region 2,0,0,1,0.026,0,0,0,0,0,0,1,0.034,0,0,2,0.011,11,0.032,25,0.064,15,0.048,5,0.018,10,0.034,7,0.022,8,0.025,4,0.012,4,0.011,10,0.023,10,0.022,21,0.06,10,0.041,4,0.018,4,0.022,3,0.021
Region 21,Region 3,2,0.022,2,0.053,1,0.043,1,0.065,0,0,0,0,0,0,1,0.005,3,0.009,15,0.039,8,0.025,10,0.035,14,0.048,13,0.041,10,0.031,16,0.047,10,0.027,27,0.062,33,0.072,22,0.063,22,0.09,16,0.073,10,0.055,4,0.028
Region 21,Region 4,5,0.056,2,0.053,0,0,0,0,1,0.066,0,0,1,0.013,4,0.022,13,0.037,23,0.059,24,0.076,22,0.078,13,0.045,13,0.041,22,0.069,18,0.053,10,0.027,29,0.067,35,0.076,24,0.069,19,0.078,15,0.069,8,0.044,5,0.036
Region 21,Region 5,16,0.178,3,0.079,3,0.13,1,0.065,2,0.133,6,0.202,9,0.117,20,0.108,43,0.123,33,0.085,49,0.155,64,0.226,53,0.183,48,0.153,59,0.184,38,0.111,43,0.116,32,0.073,46,0.1,40,0.115,45,0.184,36,0.165,33,0.182,21,0.15
Region 21,Region 6,1,0.011,0,0,1,0.043,0,0,0,0,0,0,1,0.013,1,0.005,3,0.009,1,0.003,3,0.01,2,0.007,6,0.021,0,0,1,0.003,4,0.012,4,0.011,2,0.005,2,0.004,7,0.02,7,0.029,3,0.014,0,0,2,0.014
Region 21,Region 7,12,0.134,8,0.212,3,0.13,3,0.196,2,0.133,2,0.067,4,0.052,17,0.092,26,0.075,83,0.213,47,0.149,45,0.159,38,0.131,37,0.118,30,0.094,47,0.137,49,0.132,61,0.14,66,0.143,54,0.156,35,0.143,34,0.156,18,0.099,19,0.135
Region 21,Region 8,2,0.022,3,0.079,0,0,0,0,0,0,4,0.134,3,0.039,14,0.076,53,0.152,48,0.123,54,0.171,46,0.163,30,0.103,27,0.086,28,0.087,31,0.09,28,0.076,21,0.048,32,0.069,33,0.095,20,0.082,17,0.078,20,0.11,9,0.064
Region 21,Region 9,2,0.022,0,0,0,0,0,0,1,0.066,0,0,0,0,2,0.011,5,0.014,6,0.015,6,0.019,14,0.05,7,0.024,9,0.029,6,0.019,8,0.023,11,0.03,9,0.021,21,0.046,9,0.026,9,0.037,2,0.009,3,0.017,0,0
Region 21,Region 10,4,0.045,2,0.053,0,0,0,0,5,0.332,2,0.067,6,0.078,19,0.103,45,0.129,47,0.121,49,0.155,42,0.149,37,0.127,41,0.131,39,0.122,32,0.093,44,0.119,36,0.083,42,0.091,41,0.118,21,0.086,21,0.096,13,0.072,9,0.064
